customer_id,total_orders,total_items,total_revenue,first_order_date,last_order_date,days_since_last_order,churned,avg_order_value
15598,2,404,548.02,2010-10-08 09:20:00,2011-10-17 16:04:00,53,0,274.01
15599,3,1098,1250.06,2010-09-20 10:15:00,2011-11-13 11:44:00,26,0,416.68666666666667
15600,4,657,1199.31,2010-04-25 11:50:00,2010-10-07 14:30:00,428,1,299.8275
15601,30,11061,14960.12,2009-12-01 14:53:00,2011-11-28 15:15:00,11,0,498.6706666666667
15602,16,2349,3230.51,2009-12-02 09:35:00,2011-12-01 14:14:00,8,0,201.906875
15603,2,128,88.48,2010-03-01 16:02:00,2011-09-22 10:04:00,78,0,44.24
15604,1,159,216.39,2011-10-18 14:47:00,2011-10-18 14:47:00,52,0,216.39
15605,9,712,1936.8,2010-01-14 14:03:00,2011-11-03 14:17:00,36,0,215.2
15606,17,1615,5230.99,2010-03-02 14:48:00,2011-10-09 15:47:00,61,0,307.70529411764704
15607,9,1470,1708.97,2010-01-08 12:16:00,2011-01-07 12:44:00,336,1,189.88555555555556
15608,5,1262,1785.98,2010-10-20 10:10:00,2011-11-11 13:20:00,28,0,357.196
15609,1,148,298.48,2011-06-08 13:00:00,2011-06-08 13:00:00,184,1,298.48
15610,1,66,112.46,2011-10-19 10:36:00,2011-10-19 10:36:00,51,0,112.46
15611,26,747,2997.28,2010-01-25 14:50:00,2011-11-30 12:36:00,9,0,115.28
15612,2,52,195.15,2011-10-09 12:49:00,2011-11-03 14:52:00,36,0,97.575
15613,1,700,433.72,2010-04-08 12:51:00,2010-04-08 12:51:00,610,1,433.72
15614,4,1632,3147.36,2010-03-23 11:13:00,2010-09-28 10:46:00,437,1,786.84
15615,47,12090,21373.97,2009-12-02 15:28:00,2011-11-29 14:42:00,10,0,454.7653191489362
15616,1,137,317.11,2010-09-27 13:10:00,2010-09-27 13:10:00,438,1,317.11
15617,3,485,828.55,2010-07-20 13:16:00,2010-11-08 16:07:00,396,1,276.18333333333334
15618,4,454,776.851,2011-07-26 10:13:00,2011-11-07 08:34:00,32,0,194.21275
15619,1,136,336.4,2011-11-29 08:14:00,2011-11-29 08:14:00,10,0,336.4
15620,4,1249,1942.36,2010-10-26 11:32:00,2011-10-14 12:41:00,56,0,485.59
15621,4,501,1293.03,2011-11-18 11:49:00,2011-12-05 14:01:00,4,0,323.2575
15622,17,4091,7852.61,2010-03-04 10:29:00,2011-10-27 16:44:00,43,0,461.9182352941176
15623,8,1087,2437.05,2009-12-10 14:46:00,2011-07-21 17:26:00,141,1,304.63125
15624,4,357,588.13,2011-03-28 13:32:00,2011-08-15 11:38:00,116,1,147.0325
15625,9,3020,3236.4,2010-06-15 15:23:00,2011-08-28 10:21:00,103,1,359.6
15626,3,1138,1067.52,2010-10-14 17:16:00,2011-09-26 10:03:00,74,0,355.84
15627,2,344,566.9,2010-07-05 11:56:00,2010-09-08 14:14:00,457,1,283.45
15628,17,3819,5652.26,2009-12-13 13:39:00,2011-12-05 10:24:00,4,0,332.4858823529412
15629,4,1518,2240.9,2010-06-25 11:39:00,2010-09-15 13:46:00,450,1,560.225
15630,3,987,1481.4,2010-03-05 14:30:00,2011-10-25 15:36:00,45,0,493.8
15631,1,525,596.67,2010-03-07 14:52:00,2010-03-07 14:52:00,642,1,596.67
15632,8,2109,3285.31,2011-03-10 08:29:00,2011-11-24 09:51:00,15,0,410.66375
15633,13,2058,4352.46,2009-12-08 17:51:00,2010-07-18 13:54:00,509,1,334.8046153846154
15634,2,227,554.65,2010-11-21 15:30:00,2011-11-22 16:28:00,17,0,277.325
15635,1,5,100.35,2010-11-09 08:58:00,2010-11-09 08:58:00,395,1,100.35
15636,4,560,1444.58,2010-05-19 11:37:00,2011-09-11 11:17:00,89,0,361.145
15637,5,651,797.59,2009-12-15 17:54:00,2011-10-18 08:28:00,52,0,159.518
15638,6,1134,2265.2,2010-04-08 14:37:00,2010-11-26 11:52:00,378,1,377.5333333333333
15639,3,849,1065.08,2010-04-13 13:11:00,2011-07-28 14:30:00,134,1,355.02666666666664
15640,29,12390,23957.58,2009-12-14 16:36:00,2011-12-05 14:35:00,4,0,826.1234482758621
15641,12,4422,5345.55,2009-12-06 15:31:00,2011-08-26 14:04:00,105,1,445.46250000000003
15642,1,270,105.78,2009-12-10 11:51:00,2009-12-10 11:51:00,729,1,105.78
15643,3,246,664.0,2011-03-02 14:34:00,2011-06-01 07:38:00,191,1,221.33333333333334
15644,4,557,813.0,2011-03-23 15:37:00,2011-06-26 14:54:00,166,1,203.25
15645,3,396,1055.17,2010-10-10 12:51:00,2011-11-21 11:55:00,18,0,351.72333333333336
15646,5,1051,974.61,2010-10-25 13:06:00,2011-07-05 09:53:00,157,1,194.922
15647,1,124,169.0,2010-10-20 15:09:00,2010-10-20 15:09:00,415,1,169.0
15648,2,221,657.35,2011-03-17 18:59:00,2011-05-19 15:53:00,204,1,328.675
15649,4,485,2170.35,2010-11-17 16:22:00,2011-01-07 13:34:00,336,1,542.5875
15650,2,210,553.88,2010-03-21 11:46:00,2010-07-06 10:41:00,521,1,276.94
15651,5,871,1259.06,2010-04-22 13:26:00,2011-11-03 08:41:00,36,0,251.81199999999998
15652,5,659,1420.34,2010-08-11 16:58:00,2011-09-09 14:22:00,91,1,284.068
15653,2,1200,877.44,2011-08-16 09:50:00,2011-09-08 10:49:00,92,1,438.72
15654,2,475,922.53,2011-11-13 15:15:00,2011-11-30 13:08:00,9,0,461.265
15655,1,324,560.67,2011-04-10 15:25:00,2011-04-10 15:25:00,243,1,560.67
15656,4,343,748.5,2011-02-28 15:32:00,2011-10-25 14:56:00,45,0,187.125
15657,1,24,30.0,2011-11-17 12:19:00,2011-11-17 12:19:00,22,0,30.0
15658,8,691,2423.47,2009-12-03 11:19:00,2011-06-02 15:22:00,190,1,302.93375
15659,3,161,532.49,2010-02-24 13:32:00,2011-10-27 09:23:00,43,0,177.49666666666667
15660,15,1893,2812.99,2010-02-05 16:01:00,2011-11-14 16:58:00,25,0,187.53266666666664
15661,8,779,1215.95,2010-05-10 07:59:00,2011-01-26 13:56:00,317,1,151.99375
15662,2,145,283.73,2009-12-01 13:49:00,2010-02-16 16:47:00,661,1,141.865
15663,1,106,138.14,2011-08-25 15:50:00,2011-08-25 15:50:00,106,1,138.14
15664,4,530,1254.03,2010-02-28 12:50:00,2011-10-20 10:57:00,50,0,313.5075
15665,5,2794,4015.12,2010-03-14 15:07:00,2011-06-24 14:57:00,168,1,803.024
15666,2,469,632.94,2010-08-01 15:41:00,2010-08-24 16:14:00,472,1,316.47
15667,1,240,301.32,2011-10-31 10:56:00,2011-10-31 10:56:00,39,0,301.32
15668,1,72,76.32,2011-05-06 10:39:00,2011-05-06 10:39:00,217,1,76.32
15669,4,342,684.34,2011-03-21 09:13:00,2011-10-30 16:03:00,40,0,171.085
15670,2,132,325.2,2010-06-01 15:34:00,2011-02-16 10:50:00,296,1,162.6
15671,7,1699,2657.13,2011-03-14 09:37:00,2011-11-21 12:43:00,18,0,379.59000000000003
15672,1,10,45.3,2009-12-14 16:52:00,2009-12-14 16:52:00,725,1,45.3
15673,9,3361,6414.79,2010-02-22 14:28:00,2011-09-12 16:12:00,88,0,712.7544444444444
15674,13,3648,6948.23,2009-12-08 17:08:00,2011-09-27 15:17:00,73,0,534.4792307692308
15675,4,624,542.04,2010-10-31 14:14:00,2011-09-19 13:48:00,81,0,135.51
15676,3,2252,3435.76,2011-03-01 10:19:00,2011-11-21 12:40:00,18,0,1145.2533333333333
15677,3,675,1305.63,2010-09-02 12:08:00,2011-10-21 15:36:00,49,0,435.21000000000004
15678,3,1067,1893.89,2010-07-05 12:49:00,2011-10-18 09:25:00,52,0,631.2966666666667
15679,4,1170,781.28,2011-06-10 08:24:00,2011-11-15 16:19:00,24,0,195.32
15680,10,3074,4507.58,2009-12-02 12:15:00,2011-11-30 13:46:00,9,0,450.758
15681,14,1392,2989.7,2010-05-24 14:18:00,2011-11-14 16:30:00,25,0,213.54999999999998
15682,2,222,318.24,2010-01-21 14:37:00,2010-04-19 15:30:00,599,1,159.12
15683,2,332,524.54,2010-08-23 12:01:00,2011-08-14 12:56:00,117,1,262.27
15684,3,77,173.95,2009-12-04 16:13:00,2010-06-10 18:51:00,547,1,57.98333333333333
15685,1,36,55.98,2010-09-15 13:43:00,2010-09-15 13:43:00,450,1,55.98
15686,1,72,90.0,2010-10-15 13:50:00,2010-10-15 13:50:00,420,1,90.0
15687,9,1310,2993.1,2011-01-13 15:13:00,2011-12-01 08:33:00,8,0,332.56666666666666
15688,1,95,190.57,2010-10-17 12:06:00,2010-10-17 12:06:00,418,1,190.57
15689,3,207,521.03,2010-04-01 09:53:00,2011-08-12 09:37:00,119,1,173.67666666666665
15690,2,408,239.76,2011-08-31 11:40:00,2011-12-05 15:59:00,4,0,119.88
15691,4,212,571.3,2009-12-06 16:01:00,2011-04-01 15:13:00,252,1,142.825
15692,1,138,191.04,2011-11-11 14:12:00,2011-11-11 14:12:00,28,0,191.04
15693,1,30,37.5,2010-02-18 14:37:00,2010-02-18 14:37:00,659,1,37.5
15694,24,2658,10810.81,2009-12-07 15:43:00,2011-12-09 09:44:00,0,0,450.4504166666666
15695,4,484,1131.04,2010-01-27 10:56:00,2011-03-18 08:32:00,266,1,282.76
15696,13,1399,3906.57,2010-01-24 14:36:00,2011-11-06 14:02:00,33,0,300.5053846153846
15697,1,127,246.75,2010-01-19 09:10:00,2010-01-19 09:10:00,689,1,246.75
15698,1,60,46.2,2010-03-25 17:38:00,2010-03-25 17:38:00,624,1,46.2
15699,1,113,309.65,2011-11-22 08:26:00,2011-11-22 08:26:00,17,0,309.65
15700,2,357,696.68,2011-06-19 15:36:00,2011-06-20 16:53:00,172,1,348.34
15701,4,923,1542.14,2011-08-21 12:36:00,2011-12-07 14:39:00,2,0,385.535
15702,2,103,140.39,2010-01-26 17:23:00,2010-08-20 14:50:00,476,1,70.195
15703,1,66,211.5,2011-03-20 10:51:00,2011-03-20 10:51:00,264,1,211.5
15704,6,1723,3817.96,2010-05-05 14:51:00,2011-07-22 13:35:00,140,1,636.3266666666667
15705,1,62,143.1,2011-05-22 15:37:00,2011-05-22 15:37:00,201,1,143.1
15706,4,321,1060.56,2011-08-15 14:32:00,2011-10-07 10:09:00,63,0,265.14
15707,4,605,945.58,2011-09-14 14:19:00,2011-11-04 14:35:00,35,0,236.395
15708,9,1675,4378.72,2010-10-10 11:33:00,2011-10-30 10:54:00,40,0,486.5244444444445
15709,2,169,327.85,2010-04-29 18:31:00,2011-03-01 10:38:00,283,1,163.925
15710,1,641,898.87,2010-10-18 17:05:00,2010-10-18 17:05:00,417,1,898.87
15711,2,199,420.25,2010-01-24 12:13:00,2010-06-01 12:14:00,556,1,210.125
15712,12,1277,3472.41,2009-12-01 11:17:00,2011-11-30 14:09:00,9,0,289.3675
15713,4,510,1010.79,2009-12-16 09:41:00,2011-07-19 13:34:00,143,1,252.6975
15714,5,362,784.81,2010-06-02 12:08:00,2011-11-28 11:26:00,11,0,156.962
15715,5,246,658.02,2010-03-30 12:17:00,2010-06-02 09:56:00,555,1,131.60399999999998
15716,11,1821,3056.81,2009-12-07 12:42:00,2011-07-17 11:59:00,145,1,277.89181818181817
15717,5,224,607.0,2010-04-26 10:41:00,2011-04-19 13:21:00,234,1,121.4
15718,1,95,293.79,2010-06-17 16:20:00,2010-06-17 16:20:00,540,1,293.79
15719,31,5368,10223.06,2009-12-01 12:47:00,2011-11-07 12:29:00,32,0,329.77612903225804
15720,2,329,741.92,2010-06-07 15:40:00,2011-11-15 14:48:00,24,0,370.96
15721,1,409,507.08,2011-11-28 12:14:00,2011-11-28 12:14:00,11,0,507.08
15722,11,2283,5258.1,2010-03-09 15:05:00,2011-11-04 11:43:00,35,0,478.00909090909096
15723,4,444,947.65,2010-05-14 12:55:00,2010-12-10 11:12:00,364,1,236.9125
15724,3,117,310.85,2010-11-04 10:22:00,2011-05-22 14:40:00,201,1,103.61666666666667
15725,1,221,415.25,2011-11-24 14:51:00,2011-11-24 14:51:00,15,0,415.25
15726,1,123,321.91,2010-11-14 16:12:00,2010-11-14 16:12:00,390,1,321.91
15727,15,5942,9445.51,2010-01-24 12:12:00,2011-11-23 12:36:00,16,0,629.7006666666667
15728,2,132,544.6,2010-09-21 14:46:00,2010-11-25 10:39:00,379,1,272.3
15729,3,47,192.55,2010-11-01 13:44:00,2011-05-11 12:36:00,212,1,64.18333333333334
15730,5,1061,1726.58,2010-10-04 14:15:00,2011-10-05 12:31:00,65,0,345.316
15731,1,122,125.3,2010-06-04 10:10:00,2010-06-04 10:10:00,553,1,125.3
15732,10,1361,1682.07,2010-02-04 10:10:00,2011-05-11 14:24:00,212,1,168.207
15733,1,62,162.3,2011-03-02 09:05:00,2011-03-02 09:05:00,282,1,162.3
15734,4,516,2263.3,2010-06-10 14:25:00,2011-08-17 10:50:00,114,1,565.825
15735,1,206,327.68,2010-10-14 13:38:00,2010-10-14 13:38:00,421,1,327.68
15736,2,1268,1815.72,2010-09-30 14:19:00,2010-09-30 14:20:00,435,1,907.86
15737,8,599,1205.12,2011-04-11 10:01:00,2011-11-25 11:21:00,14,0,150.64
15738,41,9285,13372.97,2009-12-10 15:52:00,2011-11-21 08:26:00,18,0,326.16999999999996
15739,1,472,449.12,2011-10-04 13:42:00,2011-10-04 13:42:00,66,0,449.12
15740,1,152,154.88,2011-10-21 14:29:00,2011-10-21 14:29:00,49,0,154.88
15741,2,70,208.62,2010-03-31 11:55:00,2010-09-07 16:21:00,458,1,104.31
15742,1,51,156.87,2010-03-30 15:25:00,2010-03-30 15:25:00,619,1,156.87
15743,4,216,784.46,2011-06-08 10:14:00,2011-11-23 17:19:00,16,0,196.115
15744,1,120,34.8,2011-09-23 09:52:00,2011-09-23 09:52:00,77,0,34.8
15745,4,421,1094.59,2011-04-17 13:04:00,2011-11-20 13:45:00,19,0,273.6475
15746,1,178,196.88,2011-07-28 15:21:00,2011-07-28 15:21:00,134,1,196.88
15747,9,1370,2562.61,2010-01-18 11:21:00,2011-11-27 12:26:00,12,0,284.7344444444445
15748,3,262,614.76,2010-09-16 16:52:00,2011-10-30 12:51:00,40,0,204.92
15749,3,18028,44534.3,2011-01-11 12:55:00,2011-04-18 13:20:00,235,1,14844.766666666668
15750,18,4593,6797.191,2009-12-01 17:19:00,2011-12-07 12:34:00,2,0,377.6217222222222
15751,11,443,1380.44,2009-12-06 13:08:00,2010-09-05 12:44:00,460,1,125.49454545454546
15752,9,2967,4207.54,2010-09-08 11:56:00,2011-10-31 11:37:00,39,0,467.50444444444446
15753,1,144,79.2,2011-02-08 12:41:00,2011-02-08 12:41:00,304,1,79.2
15754,9,1762,3037.61,2010-02-22 13:31:00,2011-10-19 14:40:00,51,0,337.51222222222225
15755,17,4034,5993.12,2009-12-04 08:24:00,2011-11-29 14:57:00,10,0,352.53647058823526
15756,4,242,532.96,2011-04-04 14:00:00,2011-10-09 13:30:00,61,0,133.24
15757,6,1757,2940.36,2010-06-10 13:47:00,2011-10-05 12:14:00,65,0,490.06
15758,1,47,205.25,2011-11-15 10:48:00,2011-11-15 10:48:00,24,0,205.25
15759,7,523,830.93,2009-12-02 10:08:00,2011-05-05 15:13:00,218,1,118.7042857142857
15760,2,2,13916.34,2010-03-19 11:35:00,2010-03-19 11:45:00,630,1,6958.17
15761,1,31,143.05,2010-09-23 09:33:00,2010-09-23 09:33:00,442,1,143.05
15762,2,251,583.75,2011-09-23 15:17:00,2011-10-05 16:15:00,65,0,291.875
15763,2,271,1086.92,2011-09-23 12:10:00,2011-11-08 09:44:00,31,0,543.46
15764,8,2945,4503.08,2010-08-18 13:58:00,2011-09-12 17:58:00,88,0,562.885
15765,1,335,370.63,2010-02-11 10:25:00,2010-02-11 10:25:00,666,1,370.63
15766,3,334,831.06,2010-01-26 15:55:00,2011-10-06 17:03:00,64,0,277.02
15768,34,4259,15601.09,2009-12-03 12:10:00,2011-08-16 10:48:00,115,1,458.85558823529414
15769,46,49104,88704.32,2009-12-11 09:58:00,2011-12-02 13:52:00,7,0,1928.3547826086958
15770,1,67,321.45,2010-04-06 11:47:00,2010-04-06 11:47:00,612,1,321.45
15771,3,512,1006.54,2010-01-15 12:14:00,2010-04-14 13:56:00,604,1,335.5133333333333
15772,1,110,280.88,2010-10-17 13:33:00,2010-10-17 13:33:00,418,1,280.88
15773,2,410,774.52,2010-10-26 15:27:00,2011-12-04 12:48:00,5,0,387.26
15774,6,473,1329.94,2010-02-21 12:57:00,2011-10-02 12:04:00,68,0,221.65666666666667
15775,2,260,150.5,2010-03-18 07:32:00,2011-04-08 12:56:00,245,1,75.25
15776,1,138,241.62,2011-07-29 13:46:00,2011-07-29 13:46:00,133,1,241.62
15777,7,599,1762.61,2010-05-20 10:37:00,2011-04-12 16:43:00,241,1,251.80142857142854
15778,1,101,307.95,2010-10-04 15:10:00,2010-10-04 15:10:00,431,1,307.95
15779,2,20,124.08,2010-06-25 15:55:00,2010-09-02 16:40:00,463,1,62.04
15780,3,220,475.28,2010-12-17 11:43:00,2011-06-09 12:01:00,183,1,158.42666666666665
15781,3,180,345.46,2011-02-07 09:15:00,2011-11-14 14:57:00,25,0,115.15333333333332
15782,4,1844,4014.1,2010-10-05 15:43:00,2011-11-30 10:49:00,9,0,1003.525
15783,1,212,246.3,2011-11-29 09:50:00,2011-11-29 09:50:00,10,0,246.3
15784,2,381,848.33,2010-02-05 14:42:00,2010-08-29 10:38:00,467,1,424.165
15785,16,4479,5969.93,2009-12-15 16:28:00,2011-11-07 11:33:00,32,0,373.120625
15786,5,5981,8514.82,2010-06-21 10:13:00,2011-10-24 14:13:00,46,0,1702.964
15787,3,540,948.05,2011-10-09 13:11:00,2011-11-13 14:55:00,26,0,316.01666666666665
15788,1,115,221.83,2010-07-19 12:48:00,2010-07-19 12:48:00,508,1,221.83
15789,6,2499,1962.01,2010-03-26 11:21:00,2010-12-16 14:35:00,358,1,327.00166666666667
15790,1,114,220.85,2011-11-29 14:53:00,2011-11-29 14:53:00,10,0,220.85
15791,5,1970,3608.34,2010-03-08 09:41:00,2011-10-27 10:14:00,43,0,721.668
15792,2,606,933.84,2010-03-31 09:42:00,2010-11-05 08:21:00,399,1,466.92
15793,8,1685,2399.57,2009-12-01 12:54:00,2011-11-25 09:31:00,14,0,299.94625
15794,2,288,777.0,2009-12-02 15:10:00,2009-12-03 13:04:00,736,1,388.5
15795,8,1411,1979.87,2010-01-18 11:31:00,2011-07-13 10:43:00,149,1,247.48375
15796,17,1735,5175.83,2010-03-31 13:10:00,2011-12-08 19:55:00,1,0,304.4605882352941
15797,6,1281,2821.08,2010-01-27 13:12:00,2011-08-18 17:04:00,113,1,470.18
15798,3,915,1535.37,2010-01-27 11:55:00,2010-08-04 09:13:00,492,1,511.78999999999996
15799,4,1342,1424.29,2010-10-17 14:26:00,2011-09-25 12:46:00,75,0,356.0725
15800,7,588,1242.58,2010-03-31 13:17:00,2011-08-24 14:23:00,107,1,177.51142857142855
15801,3,570,1063.95,2011-08-22 09:53:00,2011-10-24 13:52:00,46,0,354.65000000000003
15802,1,1,451.42,2011-07-20 11:38:00,2011-07-20 11:38:00,142,1,451.42
15803,4,1030,1929.66,2010-02-01 16:29:00,2011-10-19 14:56:00,51,0,482.415
15804,13,2565,4206.39,2011-05-25 10:12:00,2011-12-09 12:31:00,0,0,323.5684615384616
15805,30,6225,10189.23,2009-12-10 12:57:00,2011-11-16 16:32:00,23,0,339.64099999999996
15806,3,602,784.58,2011-03-08 09:24:00,2011-10-24 14:35:00,46,0,261.5266666666667
15807,5,1532,1817.52,2010-02-11 15:32:00,2011-10-20 14:10:00,50,0,363.504
15808,21,7229,18409.93,2009-12-01 16:30:00,2011-02-06 14:33:00,306,1,876.6633333333333
15809,7,700,1274.44,2010-06-22 14:23:00,2011-11-03 16:40:00,36,0,182.06285714285715
15810,8,1653,2999.04,2010-02-04 18:18:00,2011-09-22 09:38:00,78,0,374.88
15811,7,1922,3890.52,2010-11-16 16:46:00,2011-11-17 15:31:00,22,0,555.7885714285715
15812,12,3450,5201.47,2009-12-15 13:40:00,2011-08-24 14:19:00,107,1,433.4558333333334
15813,2,603,1303.91,2011-04-14 09:09:00,2011-05-16 08:13:00,207,1,651.955
15814,6,1728,2634.44,2010-04-15 14:31:00,2011-11-23 08:17:00,16,0,439.0733333333333
15815,5,1856,2100.6,2011-03-25 08:43:00,2011-10-07 12:42:00,63,0,420.12
15816,2,54,144.15,2010-06-15 12:54:00,2010-06-15 13:36:00,542,1,72.075
15817,3,1596,2766.4,2010-06-14 13:31:00,2010-10-15 11:07:00,420,1,922.1333333333333
15818,1,284,340.5,2010-04-30 12:58:00,2010-04-30 12:58:00,588,1,340.5
15819,10,2928,3934.79,2010-03-18 11:08:00,2011-10-21 14:50:00,49,0,393.479
15820,1,128,206.98,2011-01-24 12:00:00,2011-01-24 12:00:00,319,1,206.98
15821,2,202,570.96,2011-10-09 13:28:00,2011-10-26 15:48:00,44,0,285.48
15822,6,950,1840.06,2009-12-06 15:12:00,2011-12-06 14:50:00,3,0,306.6766666666667
15823,3,1775,3897.17,2009-12-08 15:12:00,2010-12-02 15:08:00,372,1,1299.0566666666666
15824,2,478,890.94,2010-06-25 15:10:00,2010-09-12 13:20:00,453,1,445.47
15825,1,220,532.94,2011-06-20 13:27:00,2011-06-20 13:27:00,172,1,532.94
15826,4,1824,2598.28,2010-05-20 17:00:00,2011-10-14 16:05:00,56,0,649.57
15827,28,1824,3794.07,2010-01-08 11:25:00,2011-09-27 15:35:00,73,0,135.5025
15828,1,367,1108.82,2010-11-29 16:41:00,2010-11-29 16:41:00,375,1,1108.82
15829,2,996,636.14,2011-07-22 10:23:00,2011-09-01 16:45:00,99,1,318.07
15830,1,415,576.0,2011-11-02 10:40:00,2011-11-02 10:40:00,37,0,576.0
15831,3,1105,801.76,2011-01-19 14:52:00,2011-10-12 13:14:00,58,0,267.25333333333333
15832,1,465,836.79,2011-03-30 15:29:00,2011-03-30 15:29:00,254,1,836.79
15833,1,24,80.4,2009-12-02 11:59:00,2009-12-02 11:59:00,737,1,80.4
15834,7,1819,3772.99,2010-10-11 14:05:00,2011-09-30 14:41:00,70,0,538.9985714285714
15835,4,439,954.09,2011-01-13 10:35:00,2011-10-26 15:47:00,44,0,238.5225
15836,1,26,137.37,2011-10-20 17:13:00,2011-10-20 17:13:00,50,0,137.37
15837,2,405,777.01,2010-08-11 10:16:00,2011-10-06 09:01:00,64,0,388.505
15838,34,64664,74163.0,2009-12-15 09:51:00,2011-11-28 14:00:00,11,0,2181.264705882353
15839,3,675,1048.49,2011-07-14 16:35:00,2011-11-06 13:54:00,33,0,349.49666666666667
15840,2,396,355.56,2011-06-20 11:42:00,2011-10-12 09:08:00,58,0,177.78
15841,9,2391,2742.41,2009-12-10 08:29:00,2011-09-28 12:15:00,72,0,304.7122222222222
15842,2,296,548.8,2010-06-30 09:06:00,2010-11-11 14:08:00,393,1,274.4
15843,1,27,118.95,2011-02-09 10:19:00,2011-02-09 10:19:00,303,1,118.95
15844,1,134,130.74,2011-10-24 15:19:00,2011-10-24 15:19:00,46,0,130.74
15845,11,2128,4426.28,2010-01-26 14:44:00,2011-11-22 09:42:00,17,0,402.3890909090909
15846,1,79,107.01,2010-11-19 14:40:00,2010-11-19 14:40:00,385,1,107.01
15847,5,643,822.57,2010-03-08 08:47:00,2011-11-01 14:41:00,38,0,164.514
15848,1,46,139.94,2010-03-28 10:54:00,2010-03-28 10:54:00,621,1,139.94
15850,6,1379,1058.72,2009-12-13 13:27:00,2011-11-20 14:14:00,19,0,176.45333333333335
15851,1,67,109.73,2010-07-01 12:34:00,2010-07-01 12:34:00,526,1,109.73
15852,3,60,257.26,2010-07-01 10:16:00,2011-06-06 11:22:00,186,1,85.75333333333333
15853,1,135,110.8,2011-10-19 10:38:00,2011-10-19 10:38:00,51,0,110.8
15854,21,1704,5583.81,2009-12-10 12:08:00,2011-12-05 13:39:00,4,0,265.8957142857143
15855,6,712,1052.72,2010-08-20 17:15:00,2011-07-26 10:20:00,136,1,175.45333333333335
15856,52,20432,34220.34,2009-12-03 14:02:00,2011-12-05 17:09:00,4,0,658.0834615384615
15857,2,584,570.48,2010-10-05 16:43:00,2011-11-21 12:18:00,18,0,285.24
15858,13,2919,3960.37,2009-12-10 11:42:00,2011-11-24 12:48:00,15,0,304.64384615384614
15859,1,174,438.46,2010-10-03 12:52:00,2010-10-03 12:52:00,432,1,438.46
15860,17,1342,2505.21,2009-12-06 12:31:00,2011-10-30 11:25:00,40,0,147.36529411764707
15861,12,3860,4401.79,2010-01-28 19:41:00,2011-11-27 15:59:00,12,0,366.81583333333333
15862,13,1680,2928.29,2009-12-17 11:33:00,2011-12-01 13:28:00,8,0,225.25307692307692
15863,5,164,358.7,2009-12-17 10:20:00,2011-11-14 12:49:00,25,0,71.74
15864,7,1486,2180.76,2010-11-23 15:02:00,2011-11-17 13:32:00,22,0,311.5371428571429
15865,5,1147,2248.92,2010-01-05 13:58:00,2011-10-30 12:43:00,40,0,449.784
15866,1,126,230.53,2011-08-30 14:09:00,2011-08-30 14:09:00,101,1,230.53
15867,31,5139,9063.95,2009-12-14 15:16:00,2011-12-04 13:32:00,5,0,292.3854838709678
15868,1,57,94.53,2010-05-05 14:11:00,2010-05-05 14:11:00,583,1,94.53
15869,3,274,323.66,2010-03-23 16:50:00,2011-03-07 17:23:00,277,1,107.88666666666667
15870,4,508,862.61,2010-09-19 16:22:00,2011-11-07 10:58:00,32,0,215.6525
15871,1,5,33.1,2010-09-28 14:16:00,2010-09-28 14:16:00,437,1,33.1
15872,4,506,795.68,2010-06-07 14:53:00,2011-11-25 11:55:00,14,0,198.92
15873,4,1152,313.92,2010-07-27 11:58:00,2010-07-28 12:41:00,499,1,78.48
15874,21,5102,11284.76,2010-01-07 13:56:00,2011-10-07 12:31:00,63,0,537.3695238095238
15875,1,76,111.72,2010-03-03 16:51:00,2010-03-03 16:51:00,646,1,111.72
15876,2,886,1449.14,2010-09-17 15:26:00,2010-10-26 18:58:00,409,1,724.57
15877,2,371,493.28,2011-11-22 11:18:00,2011-12-08 11:53:00,1,0,246.64
15878,2,243,330.77,2009-12-06 12:28:00,2010-05-27 12:17:00,561,1,165.385
15879,4,643,1157.3,2009-12-17 19:54:00,2010-10-31 16:21:00,404,1,289.325
15880,1,422,686.56,2010-12-05 13:00:00,2010-12-05 13:00:00,369,1,686.56
15881,5,260,501.39,2010-12-10 13:32:00,2011-01-31 16:59:00,312,1,100.27799999999999
15882,8,814,1495.98,2009-12-10 15:33:00,2011-05-25 11:35:00,198,1,186.9975
15883,2,223,396.48,2011-11-06 14:50:00,2011-12-07 17:05:00,2,0,198.24
15884,2,158,249.7,2009-12-03 18:23:00,2010-10-03 15:55:00,432,1,124.85
15885,15,622,1951.82,2010-01-21 12:47:00,2011-09-08 10:43:00,92,1,130.12133333333333
15886,4,667,1052.87,2010-04-20 15:03:00,2011-10-10 14:25:00,60,0,263.2175
15887,3,605,1027.15,2010-06-02 11:53:00,2010-10-29 08:36:00,406,1,342.3833333333334
15888,3,139,429.16,2010-07-01 11:51:00,2011-09-20 12:30:00,80,0,143.05333333333334
15889,8,989,1806.28,2009-12-10 12:21:00,2011-07-06 11:10:00,156,1,225.785
15890,5,119,535.65,2010-04-14 08:43:00,2010-11-10 12:46:00,394,1,107.13
15891,1,442,524.52,2011-04-27 12:35:00,2011-04-27 12:35:00,226,1,524.52
15892,1,46,128.2,2010-02-08 16:23:00,2010-02-08 16:23:00,669,1,128.2
15893,1,288,305.28,2010-08-15 11:12:00,2010-08-15 11:12:00,481,1,305.28
15894,2,283,420.29,2010-12-05 14:06:00,2011-03-31 13:50:00,253,1,210.145
